OID_TRACT_20,GEOID_TRACT_20,NAMELSAD_TRACT_20,AREALAND_TRACT_20,AREAWATER_TRACT_20,MTFCC_TRACT_20,FUNCSTAT_TRACT_20,OID_TRACT_10,GEOID_TRACT_10,NAMELSAD_TRACT_10,AREALAND_TRACT_10,AREAWATER_TRACT_10,MTFCC_TRACT_10,FUNCSTAT_TRACT_10,AREALAND_PART,AREAWATER_PART
2.07903E+13,36047029300,Census Tract 293,164460,0,G5020,S,2.07403E+13,36047029300,Census Tract 293,164460,0,G5020,S,164460,0\
2.07903E+13,36047029400,Census Tract 294,188664,63389,G5020,S,2.07403E+13,36047029400,Census Tract 294,188664,63389,G5020,S,188664,63389\
2.07903E+13,36047029500,Census Tract 295,164586,0,G5020,S,2.07403E+13,36047029500,Census Tract 295,164586,0,G5020,S,164586,0\
2.07903E+13,36047029600,Census Tract 296,214120,0,G5020,S,2.07403E+13,36047029600,Census Tract 296,214120,0,G5020,S,214120,0\
2.07903E+13,36047029700,Census Tract 297,205561,0,G5020,S,2.07403E+13,36047029700,Census Tract 297,205561,0,G5020,S,205561,0\
2.07903E+13,36047029800,Census Tract 298,220827,0,G5020,S,2.07403E+13,36047029800,Census Tract 298,220827,0,G5020,S,220827,0\
2.07903E+13,36047029900,Census Tract 299,142218,0,G5020,S,2.07403E+13,36047029900,Census Tract 299,142218,0,G5020,S,142218,0\
2.07903E+13,36047030000,Census Tract 300,195051,0,G5020,S,2.07403E+13,36047030000,Census Tract 300,195051,0,G5020,S,195051,0\
2.07903E+13,36047030100,Census Tract 301,194435,0,G5020,S,2.07403E+13,36047030100,Census Tract 301,194435,0,G5020,S,194435,0\
2.07903E+13,36047030200,Census Tract 302,211197,0,G5020,S,2.07403E+13,36047030200,Census Tract 302,211197,0,G5020,S,211197,0\
2.07903E+13,36047030300,Census Tract 303,253583,0,G5020,S,2.07403E+13,36047030300,Census Tract 303,253583,0,G5020,S,253583,0\
2.07903E+13,36047030400,Census Tract 304,465276,362966,G5020,S,2.07403E+13,36047030400,Census Tract 304,465276,362966,G5020,S,465276,362966\
2.07904E+14,36047030500,Census Tract 305,322516,0,G5020,S,2.07404E+14,36047030500,Census Tract 305,322516,0,G5020,S,322516,0\
2.07903E+13,36047030600,Census Tract 306,193681,0,G5020,S,2.07403E+13,36047030600,Census Tract 306,193681,0,G5020,S,193681,0\
2.07903E+13,36047030700,Census Tract 307,266958,0,G5020,S,2.07403E+13,36047030700,Census Tract 307,266958,0,G5020,S,266958,0\
2.07903E+13,36047030800,Census Tract 308,681579,0,G5020,S,2.07403E+13,36047030800,Census Tract 308,681781,0,G5020,S,681579,0\
2.07903E+13,36047030900,Census Tract 309,151863,0,G5020,S,2.07403E+13,36047030900,Census Tract 309,151863,0,G5020,S,151863,0\
2.07903E+13,36047031100,Census Tract 311,152683,0,G5020,S,2.07403E+13,36047031100,Census Tract 311,152683,0,G5020,S,152683,0\
2.07903E+13,36047031300,Census Tract 313,174303,0,G5020,S,2.07403E+13,36047031300,Census Tract 313,174303,0,G5020,S,174303,0\
2.07902E+15,36047031401,Census Tract 314.01,450195,226844,G5020,S,2.07403E+13,36047030800,Census Tract 308,681781,0,G5020,S,202,0\
2.07902E+15,36047031401,Census Tract 314.01,450195,226844,G5020,S,2.07403E+13,36047031400,Census Tract 314,835457,410549,G5020,S,449993,226844\
2.07902E+15,36047031402,Census Tract 314.02,385464,183705,G5020,S,2.07403E+13,36047031400,Census Tract 314,835457,410549,G5020,S,385464,183705\
2.07903E+13,36047031500,Census Tract 315,180189,0,G5020,S,2.07403E+13,36047031500,Census Tract 315,180189,0,G5020,S,180189,0\
2.07903E+13,36047031701,Census Tract 317.01,139741,0,G5020,S,2.07403E+13,36047031701,Census Tract 317.01,139741,0,G5020,S,139741,0\
2.07903E+13,36047031702,Census Tract 317.02,139788,0,G5020,S,2.07403E+13,36047031702,Census Tract 317.02,139788,0,G5020,S,139788,0\
2.07903E+13,36047031900,Census Tract 319,151346,0,G5020,S,2.07403E+13,36047031900,Census Tract 319,151346,0,G5020,S,151346,0\
2.07903E+13,36047032100,Census Tract 321,160095,0,G5020,S,2.07403E+13,36047032100,Census Tract 321,160095,0,G5020,S,160095,0\
2.07903E+13,36047032300,Census Tract 323,173046,0,G5020,S,2.07403E+13,36047032300,Census Tract 323,173046,0,G5020,S,173046,0\
2.07903E+13,36047032500,Census Tract 325,168414,0,G5020,S,2.07403E+13,36047032500,Census Tract 325,168414,0,G5020,S,168414,0\
2.07903E+13,36047032600,Census Tract 326,329186,0,G5020,S,2.07403E+13,36047032600,Census Tract 326,329186,0,G5020,S,329186,0\
2.07903E+13,36047032700,Census Tract 327,177080,0,G5020,S,2.07403E+13,36047032700,Census Tract 327,177080,0,G5020,S,177080,0\
2.07903E+13,36047032800,Census Tract 328,232836,0,G5020,S,2.07403E+13,36047032800,Census Tract 328,232836,0,G5020,S,232836,0\
2.07903E+13,36047032900,Census Tract 329,156418,0,G5020,S,2.07403E+13,36047032900,Census Tract 329,156418,0,G5020,S,156418,0\
2.07903E+13,36047033000,Census Tract 330,372143,119065,G5020,S,2.07403E+13,36047033000,Census Tract 330,372143,119065,G5020,S,372143,119065\
2.07903E+13,36047033100,Census Tract 331,142466,0,G5020,S,2.07403E+13,36047033100,Census Tract 331,142466,0,G5020,S,142466,0\
2.07903E+13,36047033300,Census Tract 333,186336,0,G5020,S,2.07403E+13,36047033300,Census Tract 333,186336,0,G5020,S,186336,0\
2.07903E+13,36047033500,Census Tract 335,180682,0,G5020,S,2.07403E+13,36047033500,Census Tract 335,180682,0,G5020,S,180682,0\
2.07903E+13,36047033600,Census Tract 336,688235,1085724,G5020,S,2.07403E+13,36047033600,Census Tract 336,688235,1085724,G5020,S,688235,1085724\
2.07902E+15,36047033701,Census Tract 337.01,98672,0,G5020,S,2.07403E+13,36047033700,Census Tract 337,197587,0,G5020,S,98672,0\
2.07902E+15,36047033702,Census Tract 337.02,98915,0,G5020,S,2.07403E+13,36047033700,Census Tract 337,197587,0,G5020,S,98915,0\
2.07903E+13,36047033900,Census Tract 339,180739,0,G5020,S,2.07403E+13,36047033900,Census Tract 339,180739,0,G5020,S,180739,0\
2.07903E+13,36047034000,Census Tract 340,129694,0,G5020,S,2.07403E+13,36047034000,Census Tract 340,129694,0,G5020,S,129694,0\
2.07903E+13,36047034100,Census Tract 341,139770,0,G5020,S,2.07403E+13,36047034100,Census Tract 341,139770,0,G5020,S,139770,0\
2.07903E+13,36047034200,Census Tract 342,229959,0,G5020,S,2.07403E+13,36047034200,Census Tract 342,229959,0,G5020,S,229959,0\
2.07903E+13,36047034300,Census Tract 343,162156,0,G5020,S,2.07403E+13,36047034300,Census Tract 343,162156,0,G5020,S,162156,0\
2.07903E+13,36047034500,Census Tract 345,163593,0,G5020,S,2.07403E+13,36047034500,Census Tract 345,163593,0,G5020,S,163593,0\
2.07903E+13,36047034700,Census Tract 347,139778,0,G5020,S,2.07403E+13,36047034700,Census Tract 347,139778,0,G5020,S,139778,0\
2.07904E+14,36047034800,Census Tract 348,592737,87258,G5020,S,2.07404E+14,36047034800,Census Tract 348,592737,87258,G5020,S,592737,87258\
2.07902E+15,36047034901,Census Tract 349.01,69957,0,G5020,S,2.07403E+13,36047034900,Census Tract 349,163213,0,G5020,S,69957,0\
2.07902E+15,36047034902,Census Tract 349.02,93256,0,G5020,S,2.07403E+13,36047034900,Census Tract 349,163213,0,G5020,S,93256,0\
2.07903E+13,36047035000,Census Tract 350,198571,0,G5020,S,2.07403E+13,36047035000,Census Tract 350,198571,0,G5020,S,198571,0\
2.07902E+15,36047035101,Census Tract 351.01,69889,0,G5020,S,2.07403E+13,36047035100,Census Tract 351,163006,0,G5020,S,69889,0\
2.07902E+15,36047035102,Census Tract 351.02,93117,0,G5020,S,2.07403E+13,36047035100,Census Tract 351,163006,0,G5020,S,93117,0\
2.07903E+13,36047035200,Census Tract 352,990690,1400857,G5020,S,2.07403E+13,36047035200,Census Tract 352,990690,1400857,G5020,S,990690,1400857\
2.07902E+15,36047035301,Census Tract 353.01,69917,0,G5020,S,2.07403E+13,36047035300,Census Tract 353,163102,0,G5020,S,69917,0\
2.07902E+15,36047035302,Census Tract 353.02,93185,0,G5020,S,2.07403E+13,36047035300,Census Tract 353,163102,0,G5020,S,93185,0\
2.07903E+13,36047035400,Census Tract 354,378077,0,G5020,S,2.07403E+13,36047035400,Census Tract 354,378077,0,G5020,S,378077,0\
2.07903E+13,36047035500,Census Tract 355,138406,0,G5020,S,2.07403E+13,36047035500,Census Tract 355,138406,0,G5020,S,138406,0\
2.07904E+14,36047035601,Census Tract 356.01,67890,0,G5020,S,2.07404E+14,36047035601,Census Tract 356.01,67890,0,G5020,S,67890,0\
2.07904E+14,36047035602,Census Tract 356.02,170769,0,G5020,S,2.07404E+14,36047035602,Census Tract 356.02,170769,0,G5020,S,170769,0\
2.07902E+15,36047035701,Census Tract 357.01,69809,0,G5020,S,2.07403E+13,36047035700,Census Tract 357,180064,0,G5020,S,69809,0\
2.07902E+15,36047035702,Census Tract 357.02,110255,0,G5020,S,2.07403E+13,36047035700,Census Tract 357,180064,0,G5020,S,110255,0\
2.07903E+13,36047035900,Census Tract 359,183575,0,G5020,S,2.07403E+13,36047035900,Census Tract 359,183575,0,G5020,S,183575,0\
2.07903E+13,36047036001,Census Tract 360.01,94811,0,G5020,S,2.07403E+13,36047036001,Census Tract 360.01,94811,0,G5020,S,94811,0\
2.07903E+13,36047036002,Census Tract 360.02,86032,0,G5020,S,2.07403E+13,36047036002,Census Tract 360.02,86032,0,G5020,S,86032,0\
2.07903E+13,36047036100,Census Tract 361,141090,0,G5020,S,2.07403E+13,36047036100,Census Tract 361,141046,0,G5020,S,141046,0\
2.07903E+13,36047036100,Census Tract 361,141090,0,G5020,S,2.07403E+13,36047090000,Census Tract 900,246234,0,G5020,S,44,0\
2.07903E+13,36047036200,Census Tract 362,171110,0,G5020,S,2.07403E+13,36047036200,Census Tract 362,171110,0,G5020,S,171110,0\
2.07903E+13,36047036300,Census Tract 363,259726,0,G5020,S,2.07403E+13,36047036300,Census Tract 363,259726,0,G5020,S,259726,0\
2.07903E+13,36047036400,Census Tract 364,143250,0,G5020,S,2.07403E+13,36047036400,Census Tract 364,143250,0,G5020,S,143250,0\
2.07903E+13,36047036501,Census Tract 365.01,126345,0,G5020,S,2.07403E+13,36047036501,Census Tract 365.01,126345,0,G5020,S,126345,0\
2.07903E+13,36047036502,Census Tract 365.02,122056,0,G5020,S,2.07403E+13,36047036502,Census Tract 365.02,122056,0,G5020,S,122056,0\
2.07903E+13,36047036600,Census Tract 366,234143,0,G5020,S,2.07403E+13,36047036600,Census Tract 366,234143,0,G5020,S,234143,0\
2.07903E+13,36047036700,Census Tract 367,182968,0,G5020,S,2.07403E+13,36047036700,Census Tract 367,182968,0,G5020,S,182968,0\
2.07903E+13,36047036900,Census Tract 369,226736,0,G5020,S,2.07403E+13,36047036900,Census Tract 369,226736,0,G5020,S,226736,0\
2.07903E+13,36047037000,Census Tract 370,336233,0,G5020,S,2.07403E+13,36047037000,Census Tract 370,336233,0,G5020,S,336233,0\
2.07903E+13,36047037100,Census Tract 371,189347,0,G5020,S,2.07403E+13,36047037100,Census Tract 371,189347,0,G5020,S,189347,0\
2.07903E+13,36047037300,Census Tract 373,170809,0,G5020,S,2.07403E+13,36047037300,Census Tract 373,170809,0,G5020,S,170809,0\
2.07904E+14,36047037401,Census Tract 374.01,225522,0,G5020,S,2.07404E+14,36047037401,Census Tract 374.01,225522,0,G5020,S,225522,0\
2.07904E+14,36047037402,Census Tract 374.02,301498,0,G5020,S,2.07404E+14,36047037402,Census Tract 374.02,301498,0,G5020,S,301498,0\
2.07903E+13,36047037500,Census Tract 375,158809,0,G5020,S,2.07403E+13,36047037500,Census Tract 375,158809,0,G5020,S,158809,0\
2.07903E+13,36047037700,Census Tract 377,190202,0,G5020,S,2.07403E+13,36047037700,Census Tract 377,190202,0,G5020,S,190202,0\
2.07903E+13,36047037900,Census Tract 379,183760,0,G5020,S,2.07403E+13,36047037900,Census Tract 379,183760,0,G5020,S,183760,0\
2.07903E+13,36047038100,Census Tract 381,239524,0,G5020,S,2.07403E+13,36047038100,Census Tract 381,239524,0,G5020,S,239524,0\
2.07903E+13,36047038200,Census Tract 382,233431,0,G5020,S,2.07403E+13,36047038200,Census Tract 382,233431,0,G5020,S,233431,0\
2.07903E+13,36047038300,Census Tract 383,174539,0,G5020,S,2.07403E+13,36047038300,Census Tract 383,174539,0,G5020,S,174539,0\
2.07903E+13,36047038500,Census Tract 385,174443,0,G5020,S,2.07403E+13,36047038500,Census Tract 385,174443,0,G5020,S,174443,0\
2.07903E+13,36047038600,Census Tract 386,251188,0,G5020,S,2.07403E+13,36047038600,Census Tract 386,251188,0,G5020,S,251188,0\
2.07903E+13,36047038700,Census Tract 387,188275,0,G5020,S,2.07403E+13,36047038700,Census Tract 387,188275,0,G5020,S,188275,0\
2.07903E+13,36047038800,Census Tract 388,197933,0,G5020,S,2.07403E+13,36047038800,Census Tract 388,197933,0,G5020,S,197933,0\
2.07903E+13,36047038900,Census Tract 389,162930,0,G5020,S,2.07403E+13,36047038900,Census Tract 389,162930,0,G5020,S,162930,0\
2.07903E+13,36047039000,Census Tract 390,173850,0,G5020,S,2.07403E+13,36047039000,Census Tract 390,173850,0,G5020,S,173850,0\
2.07903E+13,36047039100,Census Tract 391,166173,0,G5020,S,2.07403E+13,36047039100,Census Tract 391,166173,0,G5020,S,166173,0\
2.07903E+13,36047039200,Census Tract 392,174602,0,G5020,S,2.07403E+13,36047039200,Census Tract 392,174602,0,G5020,S,174602,0\
2.07903E+13,36047039300,Census Tract 393,189603,0,G5020,S,2.07403E+13,36047039300,Census Tract 393,189603,0,G5020,S,189603,0\
2.07903E+13,36047039400,Census Tract 394,192099,0,G5020,S,2.07403E+13,36047039400,Census Tract 394,192099,0,G5020,S,192099,0\
2.07903E+13,36047039500,Census Tract 395,159720,0,G5020,S,2.07403E+13,36047039500,Census Tract 395,159720,0,G5020,S,159720,0\
2.07903E+13,36047039600,Census Tract 396,163301,0,G5020,S,2.07403E+13,36047039600,Census Tract 396,163301,0,G5020,S,163301,0\
2.07903E+13,36047039700,Census Tract 397,159173,0,G5020,S,2.07403E+13,36047039700,Census Tract 397,159173,0,G5020,S,159173,0\
2.07903E+13,36047039800,Census Tract 398,202902,0,G5020,S,2.07403E+13,36047039800,Census Tract 398,202902,0,G5020,S,202902,0\
2.07903E+13,36047039900,Census Tract 399,151244,0,G5020,S,2.07403E+13,36047039900,Census Tract 399,151244,0,G5020,S,151244,0\
2.07903E+13,36047040000,Census Tract 400,192000,0,G5020,S,2.07403E+13,36047040000,Census Tract 400,192000,0,G5020,S,192000,0\
2.07903E+13,36047040100,Census Tract 401,159583,0,G5020,S,2.07403E+13,36047040100,Census Tract 401,159583,0,G5020,S,159583,0\
2.07903E+13,36047040200,Census Tract 402,197509,0,G5020,S,2.07403E+13,36047040200,Census Tract 402,197509,0,G5020,S,197509,0\
2.07903E+13,36047040300,Census Tract 403,210275,0,G5020,S,2.07403E+13,36047040300,Census Tract 403,210275,0,G5020,S,210275,0\
2.07903E+13,36047040400,Census Tract 404,153660,0,G5020,S,2.07403E+13,36047040400,Census Tract 404,153660,0,G5020,S,153660,0\
2.07903E+13,36047040500,Census Tract 405,138996,0,G5020,S,2.07403E+13,36047040500,Census Tract 405,138996,0,G5020,S,138996,0\
2.07903E+13,36047040600,Census Tract 406,147049,0,G5020,S,2.07403E+13,36047040600,Census Tract 406,147049,0,G5020,S,147049,0\
2.07903E+13,36047040700,Census Tract 407,504834,0,G5020,S,2.07403E+13,36047040700,Census Tract 407,504834,0,G5020,S,504834,0\
2.07903E+13,36047040800,Census Tract 408,152930,0,G5020,S,2.07403E+13,36047040800,Census Tract 408,152930,0,G5020,S,152930,0\
2.07903E+13,36047040900,Census Tract 409,172310,0,G5020,S,2.07403E+13,36047040900,Census Tract 409,172310,0,G5020,S,172310,0\
2.07903E+13,36047041000,Census Tract 410,142871,0,G5020,S,2.07403E+13,36047041000,Census Tract 410,142871,0,G5020,S,142871,0\
2.07903E+13,36047041100,Census Tract 411,134881,0,G5020,S,2.07403E+13,36047041100,Census Tract 411,134881,0,G5020,S,134881,0\
2.07903E+13,36047041200,Census Tract 412,165322,0,G5020,S,2.07403E+13,36047041200,Census Tract 412,165322,0,G5020,S,165322,0\
2.07903E+13,36047041300,Census Tract 413,162165,0,G5020,S,2.07403E+13,36047041300,Census Tract 413,162165,0,G5020,S,162165,0\
2.07903E+13,36047041401,Census Tract 414.01,135123,0,G5020,S,2.07403E+13,36047041401,Census Tract 414.01,135123,0,G5020,S,135123,0\
2.07903E+13,36047041402,Census Tract 414.02,154394,0,G5020,S,2.07403E+13,36047041402,Census Tract 414.02,154394,0,G5020,S,154394,0\
2.07903E+13,36047041500,Census Tract 415,162692,0,G5020,S,2.07403E+13,36047041500,Census Tract 415,162692,0,G5020,S,162692,0\
2.07903E+13,36047041600,Census Tract 416,162563,0,G5020,S,2.07403E+13,36047041600,Census Tract 416,162563,0,G5020,S,162563,0\
2.07903E+13,36047041700,Census Tract 417,141142,0,G5020,S,2.07403E+13,36047041700,Census Tract 417,141142,0,G5020,S,141142,0\
2.07903E+13,36047041800,Census Tract 418,164317,0,G5020,S,2.07403E+13,36047041800,Census Tract 418,164317,0,G5020,S,164317,0\
2.07903E+13,36047041900,Census Tract 419,153013,0,G5020,S,2.07403E+13,36047041900,Census Tract 419,153013,0,G5020,S,153013,0\
2.07903E+13,36047042000,Census Tract 420,168650,0,G5020,S,2.07403E+13,36047042000,Census Tract 420,168650,0,G5020,S,168650,0\
2.07903E+13,36047042100,Census Tract 421,153368,0,G5020,S,2.07403E+13,36047042100,Census Tract 421,153368,0,G5020,S,153368,0\
2.07903E+13,36047042200,Census Tract 422,227277,0,G5020,S,2.07403E+13,36047042200,Census Tract 422,227277,0,G5020,S,227277,0\
2.07903E+13,36047042300,Census Tract 423,182231,0,G5020,S,2.07403E+13,36047042300,Census Tract 423,182231,0,G5020,S,182231,0\
2.07903E+13,36047042400,Census Tract 424,161035,0,G5020,S,2.07403E+13,36047042400,Census Tract 424,161035,0,G5020,S,161035,0\
2.07903E+13,36047042500,Census Tract 425,167847,0,G5020,S,2.07403E+13,36047042500,Census Tract 425,167847,0,G5020,S,167847,0\
2.07903E+13,36047042600,Census Tract 426,170007,0,G5020,S,2.07403E+13,36047042600,Census Tract 426,170007,0,G5020,S,170007,0\
2.07903E+13,36047042700,Census Tract 427,148265,0,G5020,S,2.07403E+13,36047042700,Census Tract 427,148265,0,G5020,S,148265,0\
2.07903E+13,36047042800,Census Tract 428,164702,0,G5020,S,2.07403E+13,36047042800,Census Tract 428,164702,0,G5020,S,164702,0\
2.07903E+13,36047042900,Census Tract 429,168134,0,G5020,S,2.07403E+13,36047042900,Census Tract 429,168134,0,G5020,S,168134,0\
2.07903E+13,36047043000,Census Tract 430,160032,0,G5020,S,2.07403E+13,36047043000,Census Tract 430,160032,0,G5020,S,160032,0\
2.07903E+13,36047043100,Census Tract 431,168207,0,G5020,S,2.07403E+13,36047043100,Census Tract 431,168207,0,G5020,S,168207,0\
2.07903E+13,36047043200,Census Tract 432,148819,0,G5020,S,2.07403E+13,36047043200,Census Tract 432,148819,0,G5020,S,148819,0\
2.07903E+13,36047043300,Census Tract 433,168245,0,G5020,S,2.07403E+13,36047043300,Census Tract 433,168245,0,G5020,S,168245,0\
2.07903E+13,36047043400,Census Tract 434,139658,0,G5020,S,2.07403E+13,36047043400,Census Tract 434,139658,0,G5020,S,139658,0\
2.07903E+13,36047043500,Census Tract 435,168159,0,G5020,S,2.07403E+13,36047043500,Census Tract 435,168159,0,G5020,S,168159,0\
2.07903E+13,36047043600,Census Tract 436,137521,0,G5020,S,2.07403E+13,36047043600,Census Tract 436,137521,0,G5020,S,137521,0\
2.07903E+13,36047043700,Census Tract 437,168127,0,G5020,S,2.07403E+13,36047043700,Census Tract 437,168127,0,G5020,S,168127,0\
2.07903E+13,36047043800,Census Tract 438,156073,0,G5020,S,2.07403E+13,36047043800,Census Tract 438,156073,0,G5020,S,156073,0\
2.07903E+13,36047043900,Census Tract 439,200003,0,G5020,S,2.07403E+13,36047043900,Census Tract 439,200003,0,G5020,S,200003,0\
2.07903E+13,36047044000,Census Tract 440,201541,0,G5020,S,2.07403E+13,36047044000,Census Tract 440,201541,0,G5020,S,201541,0\
2.07903E+13,36047044100,Census Tract 441,142020,0,G5020,S,2.07403E+13,36047044100,Census Tract 441,142020,0,G5020,S,142020,0\
2.07903E+13,36047044200,Census Tract 442,182832,0,G5020,S,2.07403E+13,36047044200,Census Tract 442,182832,0,G5020,S,182832,0\
2.07903E+13,36047044300,Census Tract 443,167769,0,G5020,S,2.07403E+13,36047044300,Census Tract 443,167769,0,G5020,S,167769,0\
2.07903E+13,36047044400,Census Tract 444,174544,0,G5020,S,2.07403E+13,36047044400,Census Tract 444,174544,0,G5020,S,174544,0\
2.07903E+13,36047044500,Census Tract 445,169739,0,G5020,S,2.07403E+13,36047044500,Census Tract 445,169739,0,G5020,S,169739,0\
2.07903E+13,36047044600,Census Tract 446,141744,0,G5020,S,2.07403E+13,36047044600,Census Tract 446,141398,0,G5020,S,141398,0\
2.07903E+13,36047044600,Census Tract 446,141744,0,G5020,S,2.07403E+13,36047044800,Census Tract 448,224879,0,G5020,S,346,0\
2.07903E+13,36047044700,Census Tract 447,162809,0,G5020,S,2.07403E+13,36047044700,Census Tract 447,162809,0,G5020,S,162809,0\
2.07903E+13,36047044800,Census Tract 448,224533,0,G5020,S,2.07403E+13,36047044800,Census Tract 448,224879,0,G5020,S,224533,0\
2.07902E+15,36047044901,Census Tract 449.01,386035,0,G5020,S,2.07404E+14,36047044900,Census Tract 449,2143292,175743,G5020,S,386035,0\
2.07902E+15,36047044902,Census Tract 449.02,1756702,175743,G5020,S,2.07404E+14,36047044900,Census Tract 449,2143292,175743,G5020,S,1756702,175743\
2.07903E+13,36047045000,Census Tract 450,220368,0,G5020,S,2.07403E+13,36047045000,Census Tract 450,220368,0,G5020,S,220368,0\
2.07903E+13,36047045200,Census Tract 452,186316,0,G5020,S,2.07403E+13,36047045200,Census Tract 452,186316,0,G5020,S,186316,0\
2.07903E+13,36047045300,Census Tract 453,319529,0,G5020,S,2.07403E+13,36047045300,Census Tract 453,319529,0,G5020,S,319529,0\
2.07903E+13,36047045400,Census Tract 454,132312,0,G5020,S,2.07403E+13,36047045400,Census Tract 454,132312,0,G5020,S,132312,0\
2.07903E+13,36047045600,Census Tract 456,153654,0,G5020,S,2.07403E+13,36047045600,Census Tract 456,153654,0,G5020,S,153654,0\
