GEOID,year,total_crashes,persons_injured,persons_killed,pedestrians_injured,pedestrians_killed,cyclists_injured,cyclists_killed,motorists_injured,motorists_killed,total_population,crash_rate_per_1000,injury_rate_per_1000,fatality_rate_per_1000
36081077904,2018,109,26,0,8,0,1,0,17,0,70821.79,1.5390743442096,0.367118650912382,0
36081077904,2019,99,25,0,2,0,0,0,23,0,70843.79,1.39744076368585,0.352889081738851,0
36081077904,2020,66,18,0,2,0,4,0,12,0,69984.89,0.943060709247382,0.257198375249286,0
36081077904,2021,43,10,0,2,0,0,0,6,0,75314.02,0.570942833751272,0.13277740319797,0
36081077904,2022,40,16,0,5,0,1,0,9,0,74746.9,0.53513924992207,0.214055699968828,0
36081077904,2023,39,24,0,7,0,4,0,12,0,67352.64,0.579041890562864,0.356333471115609,0
36081077905,2018,174,52,0,6,0,0,0,46,0,32646.1925913923,5.32987114846213,1.59283505586225,0
36081077905,2019,179,73,0,10,0,1,0,62,0,34449.7069134798,5.19598034460953,2.11903109025975,0
36081077905,2020,103,57,1,5,0,2,0,50,1,37695.2,2.73244338801757,1.51212886521361,0.0265285765826949
36081077905,2021,66,36,0,1,0,0,0,35,0,37717.01,1.74987359814577,0.954476508079511,0
36081077905,2022,57,35,0,4,0,0,0,31,0,38375.05,1.48534008424745,0.912050928923871,0
36081077905,2023,51,32,0,9,0,1,0,21,0,39456.06,1.292577109828,0.811028774794037,0
36081077906,2018,81,30,0,2,0,1,0,27,0,42665.7,1.89848051244911,0.703140930536708,0
36081077906,2019,100,21,0,4,0,1,0,16,0,41276.63,2.42267840179782,0.508762464377543,0
36081077906,2020,37,13,0,5,0,2,0,6,0,43493.82,0.85069557008329,0.298893038137372,0
36081077906,2021,28,11,0,3,0,1,0,6,0,44504.8,0.629145620247704,0.247164350811598,0
36081077906,2022,29,18,0,7,0,0,0,11,0,43446.66,0.667485141550582,0.41430112234174,0
36081077906,2023,34,18,0,7,0,1,0,9,0,44808.6,0.758782912208817,0.401708600581138,0
36081077907,2018,86,23,0,10,0,1,0,12,0,36635.42,2.34745500392789,0.627807733608623,0
36081077907,2019,84,25,0,9,0,1,0,15,0,38742.53,2.16815990076022,0.645285684750067,0
36081077907,2020,43,16,0,2,0,1,0,13,0,40715.72,1.05610314640144,0.392968612614489,0
36081077907,2021,22,5,0,2,0,0,0,3,0,39682.15,0.554405444261463,0.126001237332151,0
36081077907,2022,25,20,0,9,0,0,0,11,0,41355.09,0.604520507632797,0.483616406106238,0
36081077907,2023,31,22,0,9,0,2,0,11,0,39145.91,0.791909039794962,0.561999963725457,0
36081077908,2018,42,3,0,2,0,0,0,1,0,45451.92,0.924053373322843,0.0660038123802031,0
36081077908,2019,39,11,0,2,0,0,0,9,0,44707.86,0.872329831935593,0.246041747469013,0
36081077908,2020,19,8,0,1,0,1,0,6,0,37435.63,0.507537872342472,0.213700156775778,0
36081077908,2021,16,20,0,1,0,0,0,19,0,39424.67,0.405837258751944,0.50729657343993,0
36081077908,2022,18,7,0,2,0,0,0,4,0,39436.57,0.456429146855317,0.177500223777068,0
36081077908,2023,17,11,0,4,0,0,0,6,0,40672.62,0.417971598584011,0.270452210848477,0
36081078800,2018,66,21,0,5,0,1,0,15,0,24632.58,2.67937828680552,0.852529454892667,0
36081078800,2019,68,18,0,5,0,2,0,11,0,23050.57,2.9500355088833,0.78089175235146,0
36081078800,2020,41,17,0,3,0,0,0,14,0,24264.71,1.68969668296056,0.700605941715355,0
36081078800,2021,25,17,0,4,0,1,0,12,0,25526.9,0.979359029102633,0.66596413978979,0
36081078800,2022,36,11,0,3,0,1,0,5,0,23730.36,1.51704398921887,0.463541218927989,0
36081078800,2023,36,22,0,3,0,0,0,19,0,25162.52,1.43069930992603,0.874316244954798,0
36081079000,2018,62,22,0,3,0,1,0,18,0,34814.62,1.78086102907342,0.631918429671213,0
36081079000,2019,41,19,0,2,0,0,0,17,0,32565.35,1.25900688922428,0.583442216957595,0
36081079000,2020,30,12,0,1,0,0,0,11,0,31363.44,0.956527727825774,0.38261109113031,0
36081079000,2021,25,9,0,0,0,0,0,9,0,33601.51,0.744014182695956,0.267845105770544,0
36081079000,2022,26,13,0,3,0,0,0,10,0,33530.2,0.775420367310663,0.387710183655332,0
36081079000,2023,26,20,0,0,0,0,0,20,0,32357.26,0.80352909980635,0.618099307543346,0
36081079200,2018,135,42,0,1,0,0,0,41,0,29229.55,4.61861369743975,1.43690203920348,0
36081079200,2019,117,37,0,4,0,0,0,33,0,29176.57,4.01006698182823,1.26814084040722,0
36081079200,2020,52,14,0,2,0,0,0,12,0,30102.11,1.72745365690312,0.465083676858533,0
36081079200,2021,56,17,0,4,0,1,0,12,0,33119.01,1.69087179840219,0.513300367372092,0
36081079200,2022,52,27,0,0,0,0,0,27,0,32932.86,1.57897006212033,0.819849839947093,0
36081079200,2023,60,46,0,3,0,1,0,42,0,34657.9,1.73120702639225,1.32725872023406,0
36081079300,2018,2,1,0,0,0,0,0,1,0,351.592945483348,5.68839627100744,2.84419813550372,0
36081079300,2019,2,0,0,0,0,0,0,0,0,347.706674899175,5.75197470850953,0,0
36081079300,2020,3,0,0,0,0,0,0,0,0,0,,,
36081079701,2018,67,20,0,9,0,4,0,7,0,83420.42,0.803160664978671,0.239749452232439,0
36081079701,2019,56,16,0,10,0,0,0,6,0,80164.46,0.698563927206645,0.199589693487613,0
36081079701,2020,21,6,0,3,0,2,0,1,0,82312.45,0.255125439711733,0.0728929827747807,0
36081079701,2021,24,14,0,7,0,3,0,2,0,80970.2,0.296405344188356,0.172903117443208,0
36081079701,2022,27,11,0,3,0,3,0,4,0,78239.13,0.345095861878832,0.14059461039508,0
36081079701,2023,28,23,0,9,0,6,0,6,0,78858.13,0.355068018985487,0.291663015595221,0
36081079702,2018,104,15,0,3,0,1,0,11,0,60880.09,1.70827605543947,0.246385969534539,0
36081079702,2019,75,22,0,5,0,2,0,15,0,54807.95,1.36841461868214,0.401401621480096,0
36081079702,2020,30,6,0,2,0,1,0,3,0,52061.01,0.576246984067347,0.115249396813469,0
36081079702,2021,24,15,0,6,0,2,0,7,0,50763.75,0.472778311294969,0.295486444559356,0
36081079702,2022,24,14,0,8,0,1,0,4,0,46913.42,0.511580694820373,0.298422071978551,0
36081079702,2023,33,22,0,9,0,3,0,7,0,42977.08,0.767851142981329,0.511900761987552,0
36081079900,2018,130,27,1,7,0,2,0,18,1,35506.43,3.66130867000709,0.760425646847627,0.0281639128462084
36081079900,2019,121,30,0,9,0,2,0,19,0,36952.57,3.27446778397281,0.811851516687473,0
36081079900,2020,35,9,0,5,0,0,0,4,0,38094.34,0.918771660041886,0.236255569725056,0
36081079900,2021,33,14,0,6,0,0,0,8,0,39711.22,0.830999400169524,0.352545200071919,0
36081079900,2022,38,18,0,5,0,0,0,11,0,37829.9,1.00449644328957,0.475814104716111,0
36081079900,2023,35,24,0,9,0,2,0,13,0,36323.68,0.96355875836369,0.660726005735102,0
36081080301,2018,171,59,0,4,0,1,0,54,0,46504.43,3.67706904482003,1.26869633710165,0
36081080301,2019,149,45,1,2,1,0,0,43,0,46780.43,3.18509256969207,0.961940708967404,0.0213764601992756
36081080301,2020,58,14,1,1,1,0,0,13,0,45903.63,1.26351663256261,0.304986773377182,0.0217847695269416
36081080301,2021,54,30,0,0,0,1,0,29,0,41974.44,1.28649721115993,0.71472067286663,0
36081080301,2022,49,21,0,3,0,1,0,17,0,45118.45,1.08603021602028,0.465441521151547,0
36081080301,2023,44,25,0,4,0,3,0,18,0,49277.95,0.892894286389755,0.507326299085088,0
36081080302,2018,102,22,0,0,0,0,0,22,0,41849.7703393175,2.43728936080139,0.525689862133632,0
36081080302,2019,108,26,0,5,0,0,0,21,0,42112.6940512554,2.56454739914177,0.617391040534129,0
36081080302,2020,49,10,0,1,0,0,0,9,0,39915.19,1.22760282488947,0.250531188752953,0
36081080302,2021,56,33,0,0,0,0,0,33,0,42978.87,1.30296585275509,0.767819163230676,0
36081080302,2022,48,16,0,0,0,0,0,15,0,49299.22,0.973646236187915,0.324548745395972,0
36081080302,2023,39,31,0,3,0,0,0,28,0,42054.88,0.927359678591402,0.737132052213679,0
36081080900,2018,133,29,2,8,2,0,0,21,0,90034.3067151991,1.47721468462807,0.322099442512888,0.0222137546560612
36081080900,2019,120,25,0,8,0,1,0,16,0,89039.4492738454,1.34771723071797,0.280774423066244,0
36081080900,2020,58,15,0,8,0,1,0,6,0,84954.54,0.682718074866864,0.17656501936212,0
36081080900,2021,33,19,0,4,0,1,0,12,0,88211.74,0.374099864711885,0.215390831197752,0
36081080900,2022,38,11,0,4,0,3,0,3,0,95094.9,0.399600819812629,0.115673921524708,0
36081080900,2023,42,27,0,9,0,2,0,16,0,87052.71,0.482466312651266,0.310156915275814,0
36081081400,2018,100,18,0,3,0,1,0,14,0,43887.96,2.27852923672005,0.410135262609609,0
36081081400,2019,105,30,0,10,0,0,0,20,0,49519.04,2.12039651818775,0.605827576625072,0
36081081400,2020,55,22,0,3,0,1,0,18,0,51979.37,1.05811209331702,0.423244837326809,0
36081081400,2021,48,17,0,1,0,1,0,15,0,57949.85,0.828302402853502,0.293357101010615,0
36081081400,2022,43,11,0,1,0,0,0,10,0,56146.66,0.765851432658684,0.195915482773152,0
36081081400,2023,47,27,0,3,0,0,0,23,0,54756.35,0.858347935901498,0.49309349509235,0
36081081800,2018,89,24,0,4,0,0,0,20,0,52821.746110151,1.68491211582452,0.454358323368409,0
36081081800,2019,103,34,0,5,0,1,0,28,0,46233.6510885709,2.22781453713617,0.735395089928446,0
36081081800,2020,39,1,1,1,1,0,0,0,0,47928.94,0.813704621883981,0.0208642210739482,0.0208642210739482
36081081800,2021,49,18,0,1,0,1,0,16,0,50521.12,0.969891403832694,0.356286638142622,0
36081081800,2022,41,21,0,5,0,0,0,16,0,49234.88,0.832742965962342,0.426526885005102,0
36081081800,2023,45,22,0,6,0,0,0,16,0,46806.59,0.961403084480198,0.470019285745875,0
36081083700,2018,199,61,0,7,0,5,0,49,0,67222.58,2.96031482278722,0.907433186884526,0
36081083700,2019,169,57,1,2,0,2,0,53,1,64996.51,2.60013960749585,0.876970163474931,0.0153854414644725
36081083700,2020,89,27,0,6,0,2,0,19,0,66561.33,1.33711270492942,0.405640932956117,0
36081083700,2021,63,24,1,3,1,4,0,16,0,67709.54,0.93044495650096,0.354455221524175,0.0147689675635073
36081083700,2022,70,41,0,4,0,5,0,32,0,60144.15,1.16387046786761,0.681695559751032,0
36081083700,2023,52,35,0,3,0,2,0,29,0,58582.05,0.887643911402896,0.597452632675026,0
36081083800,2018,97,26,0,3,0,0,0,23,0,70329.53,1.3792215019779,0.369688237643562,0
36081083800,2019,97,40,0,4,0,1,0,35,0,66267.47,1.46376495134038,0.603614412923867,0
36081083800,2020,51,24,0,1,0,0,0,23,0,62459.42,0.816530156700142,0.384249485505949,0
36081083800,2021,35,19,0,1,0,0,0,18,0,71017.8,0.492834190864825,0.267538560755191,0
36081083800,2022,25,17,0,2,0,0,0,15,0,71017.65,0.352025165575037,0.239377112591025,0
36081083800,2023,33,27,0,2,0,1,0,22,0,67085.41,0.491910238008533,0.402472012916072,0
36081084000,2018,121,45,0,13,0,1,0,31,0,78538.54,1.54064488593753,0.572967106340403,0
36081084000,2019,153,44,0,3,0,1,0,40,0,74666.35,2.04911583330376,0.58928821349912,0
36081084000,2020,68,28,0,7,0,4,0,17,0,75062.27,0.905914516041148,0.373023624252237,0
36081084000,2021,69,37,0,4,0,0,0,31,0,86982.79,0.79326036794175,0.425371501649924,0
36081084000,2022,57,36,0,4,0,3,0,27,0,86414.59,0.659610836549708,0.416596317820868,0
36081084000,2023,46,29,0,5,0,1,0,22,0,82482.32,0.557695273362825,0.35159049842439,0
36081084500,2018,72,14,0,8,0,1,0,5,0,65340.44,1.10192095431252,0.21426240778299,0
36081084500,2019,56,13,0,1,0,0,0,12,0,61945.45,0.904021199297124,0.209862064122547,0
36081084500,2020,23,6,0,3,0,0,0,3,0,62311.51,0.369113186311807,0.0962903964291669,0
36081084500,2021,10,7,0,4,0,0,0,3,0,62482.42,0.160045017462512,0.112031512223758,0
36081084500,2022,21,6,0,2,0,0,0,4,0,61111.43,0.343634570488696,0.0981813058539131,0
36081084500,2023,16,13,0,2,0,1,0,8,0,58465.22,0.273666976708546,0.222354418575693,0
36081084601,2018,157,56,0,5,0,0,0,51,0,37015.4473351619,4.24147244739258,1.51288189206359,0
36081084601,2019,159,53,0,7,0,2,0,44,0,40020.7168141497,3.97294233230185,1.32431411076728,0
36081084601,2020,47,31,0,3,0,0,0,28,0,35820.56,1.31209562329567,0.865424772812039,0
36081084601,2021,53,33,0,2,0,0,0,31,0,36522.88,1.45114514518023,0.903543203602783,0
36081084601,2022,55,36,0,1,0,1,0,34,0,33076.52,1.66281096076613,1.08838535613783,0
36081084601,2023,38,31,0,4,0,1,0,26,0,32648.44,1.16391472303118,0.949509379314908,0
36081084602,2018,629,211,1,4,0,0,0,208,1,11575.3977040373,54.3393856593469,18.2283153801625,0.0863901202851302
36081084602,2019,559,227,4,4,2,0,0,223,2,11172.0163644507,50.0357305041851,20.3186240151163,0.358037427579142
36081084602,2020,307,202,4,4,1,0,0,198,3,11093.86,27.6729650455297,18.2082701602508,0.360559805153481
36081084602,2021,280,181,1,1,0,1,0,178,1,13337.24,20.9938488023009,13.5710236900588,0.074978031436789
36081084602,2022,232,190,1,5,0,0,0,185,1,13707.47,16.9250780778656,13.8610553223899,0.0729529227494206
36081084602,2023,175,153,0,4,0,4,0,145,0,14626.27,11.9647729735606,10.4606300854558,0
36081084901,2018,184,37,0,15,0,4,0,18,0,58098.0366814178,3.16706054989378,0.636854567098205,0
36081084901,2019,174,27,0,11,0,3,0,13,0,57643.0341560372,3.01857809096221,0.468400048597584,0
36081084901,2020,69,21,2,2,1,2,0,17,1,35266.97,1.9565049109691,0.595458016381901,0.0567102872744667
36081084901,2021,56,24,0,4,0,3,0,15,0,30883.36,1.81327420332503,0.777117515710726,0
36081084901,2022,52,21,0,6,0,1,0,10,0,36145.75,1.43862003140065,0.580981166527185,0
36081084901,2023,53,16,1,7,1,3,0,6,0,37866.06,1.39967031161943,0.422541980866243,0.0264088738041402
36081084902,2018,77,12,0,7,0,3,0,2,0,28359.0233185822,2.71518518585744,0.42314574325051,0
36081084902,2019,81,13,1,9,1,2,0,2,0,28136.9258439628,2.87877931118689,0.462026309202835,0.035540485323295
36081084902,2020,26,13,0,8,0,1,0,4,0,53583.79,0.485221370119583,0.242610685059791,0
36081084902,2021,18,12,0,6,0,3,0,3,0,48761.24,0.369145657493534,0.246097104995689,0
36081084902,2022,15,10,0,4,0,1,0,5,0,49399.1,0.303649256767836,0.202432837845224,0
36081084902,2023,15,9,0,5,0,0,0,4,0,46345.72,0.323654482010421,0.194192689206252,0
36081085300,2018,166,25,0,20,0,2,0,3,0,63627.56,2.60893235572761,0.392911499356568,0
36081085300,2019,171,39,0,24,0,4,0,11,0,69687.7,2.45380461688361,0.559639649464683,0
36081085300,2020,63,22,0,15,0,5,0,2,0,70187.6,0.897594446882355,0.31344567986368,0
36081085300,2021,51,21,0,14,0,3,0,3,0,72060.31,0.70774050236531,0.291422559797481,0
36081085300,2022,52,20,0,7,0,4,0,3,0,67613.13,0.769081389960796,0.295800534600306,0
36081085300,2023,64,32,0,24,0,2,0,5,0,63361.97,1.01006960484341,0.505034802421705,0
36081085500,2018,23,9,0,3,0,0,0,6,0,86492.66,0.265918518403758,0.104055072418862,0
36081085500,2019,39,10,0,5,0,0,0,5,0,85701.52,0.455067774760588,0.116684044810407,0
36081085500,2020,17,5,0,2,0,2,0,1,0,86058.6,0.197539815892892,0.0580999458508505,0
36081085500,2021,12,3,0,2,0,0,0,1,0,85355.63,0.140588265823824,0.0351470664559561,0
36081085500,2022,17,11,0,3,0,2,0,4,0,77478.39,0.219416020389685,0.141975072016855,0
36081085500,2023,15,10,0,6,0,0,0,2,0,76427.39,0.196264716091967,0.130843144061311,0
36081085700,2018,67,13,0,7,0,0,0,6,0,66062.72,1.0141877294789,0.196782693779487,0
36081085700,2019,53,12,0,8,0,2,0,2,0,64409.72,0.822857171246824,0.186307284055885,0
36081085700,2020,18,7,0,6,0,0,0,1,0,63399.63,0.28391332883173,0.110410738990117,0
36081085700,2021,21,6,0,3,0,0,0,3,0,64212.57,0.327038771380744,0.0934396489659268,0
36081085700,2022,22,13,0,9,0,2,0,2,0,67712.7,0.324902123235375,0.191987618275449,0
36081085700,2023,24,15,0,9,0,1,0,5,0,69887.65,0.343408313199829,0.214630195749893,0
36081085900,2018,41,7,0,1,0,1,0,5,0,68146.83,0.60164207197899,0.102719378142754,0
36081085900,2019,51,9,0,4,0,0,0,5,0,68921.91,0.739967885393774,0.130582568010666,0
36081085900,2020,18,9,0,1,0,1,0,7,0,67529.61,0.266549740180641,0.13327487009032,0
36081085900,2021,17,5,0,2,0,1,0,2,0,69451.46,0.244775271822939,0.0719927270067469,0
36081085900,2022,26,17,0,4,0,1,0,10,0,71231.4,0.365007566887637,0.238658793734224,0
36081085900,2023,21,13,0,4,0,1,0,8,0,73621.39,0.285243188154964,0.176579116476883,0
36081086100,2018,44,14,0,3,0,3,0,8,0,25945.61,1.69585529112632,0.53959031990383,0
36081086100,2019,47,8,0,2,0,0,0,6,0,25807.56,1.82117178067202,0.309986686071833,0
36081086100,2020,7,2,0,0,0,1,0,1,0,26660.66,0.262559141446611,0.0750168975561745,0
36081086100,2021,8,5,0,1,0,0,0,4,0,27907.95,0.286656669515317,0.179160418447073,0
36081086100,2022,9,0,0,0,0,0,0,0,0,27033.77,0.332916940552502,0,0
36081086100,2023,11,5,0,4,0,0,0,1,0,25411.65,0.432872324307945,0.196760147412702,0
36081086300,2018,31,6,0,5,0,0,0,1,0,82134.69,0.377428830619559,0.0730507414102373,0
36081086300,2019,21,10,0,2,0,0,0,8,0,83019.76,0.252951827372182,0.120453251129611,0
36081086300,2020,12,5,0,2,0,1,0,2,0,84564.8,0.141903014020018,0.0591262558416741,0
36081086300,2021,18,5,0,1,0,1,0,1,0,86280.82,0.208621104899096,0.0579503069164155,0
36081086300,2022,6,3,0,0,0,1,0,2,0,83732.04,0.0716571577618317,0.0358285788809158,0
36081086300,2023,16,6,1,4,1,1,0,1,0,86948.04,0.184017949110756,0.0690067309165336,0.0115011218194223
36081086400,2018,213,50,0,14,0,3,0,33,0,33684.43,6.32339629912099,1.48436532843216,0
36081086400,2019,192,72,1,10,1,2,0,60,0,33166.65,5.788947632637,2.17085536223888,0.0301507689199844
36081086400,2020,89,31,0,4,0,5,0,22,0,31679.8,2.80936117020941,0.978541531196535,0
36081086400,2021,61,25,0,3,0,1,0,21,0,33518.82,1.81987313395877,0.745849645065071,0
36081086400,2022,83,34,0,10,0,0,0,24,0,33194.55,2.50041045894582,1.0242645253513,0
36081086400,2023,55,26,0,2,0,1,0,21,0,31604.37,1.74026566579242,0.822671042010962,0
36081086500,2018,239,47,0,16,0,1,0,30,0,58380.14,4.09385794552737,0.805068298911239,0
36081086500,2019,275,58,0,19,0,6,0,33,0,57769.08,4.76033199767073,1.00399729405419,0
36081086500,2020,62,15,1,8,1,3,0,4,0,57146.91,1.08492305183255,0.262481383507875,0.017498758900525
36081086500,2021,73,32,0,6,0,3,0,23,0,57755.96,1.26393882120564,0.554055373679184,0
36081086500,2022,53,24,1,9,0,0,0,12,1,63612.04,0.833175606378918,0.37728706703951,0.0157202944599796
36081086500,2023,55,32,1,13,0,0,1,15,0,60461.89,0.909663922183048,0.529259009270137,0.0165393440396918
36081086900,2018,522,90,2,15,2,1,0,74,0,23990.92,21.7582318643887,3.75141928696357,0.0833648730436349
36081086900,2019,474,102,0,26,0,3,0,73,0,22375.63,21.1837610829282,4.55853086594657,0
36081086900,2020,168,58,1,19,1,3,0,36,0,21305.37,7.88533595051389,2.72231836386789,0.0469365235149636
36081086900,2021,196,104,0,14,0,2,0,82,0,22916.1,8.5529387635767,4.53829403781621,0
36081086900,2022,197,93,0,17,0,11,0,56,0,23430.05,8.40800595816057,3.96926169598443,0
36081086900,2023,189,105,2,21,0,11,0,69,2,25150.07,7.51488962058555,4.17493867810308,0.0795226414876778
36081087100,2018,395,69,1,35,1,6,0,28,0,32223.4,12.2581726323107,2.14130104209984,0.0310333484362296
36081087100,2019,320,62,0,28,0,11,0,23,0,33744.47,9.48303529437564,1.83733808828528,0
36081087100,2020,121,51,0,17,0,10,0,24,0,35831.44,3.37692261321342,1.42333101879243,0
36081087100,2021,104,40,0,14,0,4,0,19,0,46485.27,2.23726784850341,0.860487634039772,0
36081087100,2022,114,60,0,21,0,4,0,31,0,56765.21,2.00827232031732,1.05698543174596,0
36081087100,2023,118,55,0,27,0,3,0,21,0,61994.19,1.90340417384274,0.887179911536871,0
36081088400,2018,512,145,0,8,0,0,0,137,0,101312.88,5.05365161862934,1.43120993105714,0
36081088400,2019,312,88,0,5,0,1,0,82,0,102258.96,3.05107738236336,0.860560287333257,0
36081088400,2020,171,78,0,4,0,2,0,72,0,106221.61,1.60984191446543,0.734313855721072,0
36081088400,2021,137,94,0,8,0,6,0,78,0,113670.71,1.20523571991413,0.826950055999474,0
36081088400,2022,112,80,0,9,0,4,0,66,0,110782.79,1.01098735642964,0.722133826021172,0
36081088400,2023,99,75,1,5,1,1,0,69,0,109885.81,0.900935252695503,0.682526706587502,0.00910035608783336
36081088902,2018,103,23,0,7,0,2,0,14,0,56868.1558851229,1.81120696454561,0.404444273636398,0
36081088902,2019,99,36,0,10,0,3,0,23,0,53247.0944012484,1.85925638033836,0.676093229213949,0
36081088902,2020,38,17,0,6,0,1,0,10,0,67931.33,0.559388429462517,0.250252718443758,0
36081088902,2021,35,10,0,3,0,0,0,7,0,71441.44,0.489911737501372,0.139974782143249,0
36081088902,2022,39,17,0,6,0,4,0,7,0,69601.27,0.560334603089857,0.244248416731476,0
36081088902,2023,31,17,0,6,0,1,0,8,0,79062.28,0.392095952709687,0.215020361163377,0
36081088903,2018,103,26,0,0,0,2,0,24,0,72776.4741148771,1.41529252760192,0.357258307938348,0
36081088903,2019,88,21,0,5,0,0,0,16,0,68142.4555987516,1.29141222203933,0.308177916623021,0
36081088903,2020,40,20,0,2,0,1,0,17,0,62654.65,0.638420292827428,0.319210146413714,0
36081088903,2021,47,31,1,4,0,2,0,24,1,64922.26,0.723942758616228,0.477494159938363,0.0154030374173666
36081088903,2022,34,21,0,3,0,1,0,17,0,59192.94,0.574392824549685,0.354772038692452,0
36081088903,2023,38,16,0,4,0,0,0,11,0,56418.78,0.673534592559428,0.283593512656601,0
36081089201,2018,176,59,2,6,1,0,0,53,1,58643.2273244878,3.00119908179929,1.00608378310317,0.0341045350204465
36081089201,2019,175,42,0,3,0,1,0,38,0,61271.3120587934,2.85614905442334,0.685475773061602,0
36081089201,2020,100,47,0,1,0,7,0,39,0,94735.96,1.05556538404213,0.496115730499802,0
36081089201,2021,83,43,0,5,0,3,0,34,0,109112.19,0.760684942718133,0.39408978960096,0
36081089201,2022,74,45,0,2,0,4,0,39,0,106506.2,0.69479523257801,0.422510614405546,0
36081089201,2023,68,65,1,3,0,4,0,55,1,105820.18,0.642599549537716,0.614249569411052,0.00944999337555464
36081089202,2018,9,1,0,0,0,0,0,1,0,36280.7626755122,0.248065347481644,0.0275628163868494,0
36081089202,2019,6,9,0,0,0,0,0,9,0,37906.6779412067,0.158283456263459,0.237425184395188,0
36081089202,2020,4,7,0,0,0,0,0,7,0,0,,,
36081089202,2021,4,1,0,0,0,0,0,1,0,0,,,
36081089202,2022,3,2,0,0,0,0,0,2,0,0,,,
36081089202,2023,1,1,0,0,0,0,0,1,0,0,,,
36081090700,2018,210,44,0,2,0,1,0,41,0,17196.21,12.2119932240883,2.55870334218994,0
36081090700,2019,222,46,0,4,0,3,0,39,0,16950.12,13.0972524088325,2.71384509372205,0
36081090700,2020,122,32,1,4,0,3,0,25,1,16198.99,7.53133374364698,1.97543180161232,0.0617322438003851
36081090700,2021,98,32,0,4,0,2,0,26,0,18791.9,5.21501285128167,1.70286133919401,0
36081090700,2022,71,38,1,6,1,1,0,30,0,17408.57,4.0784510157928,2.18283293802995,0.0574429720534197
36081090700,2023,103,49,1,3,0,2,1,42,0,18662.75,5.51901515050033,2.62555089683996,0.0535826713640809
36081091602,2018,1,0,0,0,0,0,0,0,0,0,,,
36081091602,2019,1,1,0,0,0,0,0,1,0,0,,,
36081091602,2022,4,2,0,0,0,0,0,2,0,0,,,
36081091603,2018,26,3,0,0,0,0,0,3,0,18732.4688249978,1.3879644078363,0.160149739365726,0
36081091603,2019,13,2,0,0,0,1,0,1,0,19449.3084708321,0.668404227301753,0.102831419584885,0
36081091603,2020,10,3,0,0,0,0,0,3,0,43084.72,0.23210084688957,0.069630254066871,0
36081091603,2021,1,1,0,1,0,0,0,0,0,46089.69,0.0216968263401208,0.0216968263401208,0
36081091603,2022,9,2,0,0,0,0,0,2,0,49015.57,0.183615124745056,0.0408033610544568,0
